local_code,text,table_name,parent_varname,local_code_system,code,display,code_system,comment
snomedct:276979001,Aortoiliac,EnumSpatialQualifiers,,,276979001,Aortoiliac,http://snomed.info/id/,LinkML gen-harmony
snomedct:277292000,Endo-location,EnumSpatialQualifiers,,,277292000,Endo-location,http://snomed.info/id/,LinkML gen-harmony
snomedct:277407002,Deep locations,EnumSpatialQualifiers,,,277407002,Deep locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277409004,Superficial locations,EnumSpatialQualifiers,,,277409004,Superficial locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277410009,Anterior locations,EnumSpatialQualifiers,,,277410009,Anterior locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277411008,Posterior locations,EnumSpatialQualifiers,,,277411008,Posterior locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277412001,Proximal locations,EnumSpatialQualifiers,,,277412001,Proximal locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277413006,Distal locations,EnumSpatialQualifiers,,,277413006,Distal locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277414000,Between locations,EnumSpatialQualifiers,,,277414000,Between locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277415004,Above locations,EnumSpatialQualifiers,,,277415004,Above locations,http://snomed.info/id/,LinkML gen-harmony
snomedct:277593009,Right posterior,EnumSpatialQualifiers,,,277593009,Right posterior,http://snomed.info/id/,LinkML gen-harmony
snomedct:277594003,Left posterior,EnumSpatialQualifiers,,,277594003,Left posterior,http://snomed.info/id/,LinkML gen-harmony
snomedct:277681008,Intrastomal,EnumSpatialQualifiers,,,277681008,Intrastomal,http://snomed.info/id/,LinkML gen-harmony
snomedct:277685004,Tubo-ovarian,EnumSpatialQualifiers,,,277685004,Tubo-ovarian,http://snomed.info/id/,LinkML gen-harmony
snomedct:277686003,Peritubular,EnumSpatialQualifiers,,,277686003,Peritubular,http://snomed.info/id/,LinkML gen-harmony
snomedct:277806003,Sidedness,EnumSpatialQualifiers,,,277806003,Sidedness,http://snomed.info/id/,LinkML gen-harmony
snomedct:278227002,Limited structures,EnumSpatialQualifiers,,,278227002,Limited structures,http://snomed.info/id/,LinkML gen-harmony
snomedct:278255003,Posterior projection,EnumSpatialQualifiers,,,278255003,Posterior projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:278267001,Abduction projection,EnumSpatialQualifiers,,,278267001,Abduction projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:278318001,Transorbital projection,EnumSpatialQualifiers,,,278318001,Transorbital projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:278701003,Periumbilical,EnumSpatialQualifiers,,,278701003,Periumbilical,http://snomed.info/id/,LinkML gen-harmony
snomedct:278702005,Transumbilical,EnumSpatialQualifiers,,,278702005,Transumbilical,http://snomed.info/id/,LinkML gen-harmony
snomedct:285418008,Subcuticular,EnumSpatialQualifiers,,,285418008,Subcuticular,http://snomed.info/id/,LinkML gen-harmony
snomedct:298107004,Orthotopic,EnumSpatialQualifiers,,,298107004,Orthotopic,http://snomed.info/id/,LinkML gen-harmony
snomedct:298108009,Heterotopic,EnumSpatialQualifiers,,,298108009,Heterotopic,http://snomed.info/id/,LinkML gen-harmony
snomedct:298109001,Ectopic,EnumSpatialQualifiers,,,298109001,Ectopic,http://snomed.info/id/,LinkML gen-harmony
snomedct:303218009,Subfascial,EnumSpatialQualifiers,,,303218009,Subfascial,http://snomed.info/id/,LinkML gen-harmony
snomedct:303231004,Intracranial,EnumSpatialQualifiers,,,303231004,Intracranial,http://snomed.info/id/,LinkML gen-harmony
snomedct:303232006,Extracranial,EnumSpatialQualifiers,,,303232006,Extracranial,http://snomed.info/id/,LinkML gen-harmony
snomedct:303483009,Subcranial,EnumSpatialQualifiers,,,303483009,Subcranial,http://snomed.info/id/,LinkML gen-harmony
snomedct:304047000,Transannular,EnumSpatialQualifiers,,,304047000,Transannular,http://snomed.info/id/,LinkML gen-harmony
snomedct:304059001,Endocardial,EnumSpatialQualifiers,,,304059001,Endocardial,http://snomed.info/id/,LinkML gen-harmony
snomedct:306766009,Low - site descriptor,EnumSpatialQualifiers,,,306766009,Low - site descriptor,http://snomed.info/id/,LinkML gen-harmony
snomedct:306767000,High - site descriptor,EnumSpatialQualifiers,,,306767000,High - site descriptor,http://snomed.info/id/,LinkML gen-harmony
snomedct:312206004,Periapical,EnumSpatialQualifiers,,,312206004,Periapical,http://snomed.info/id/,LinkML gen-harmony
snomedct:3583002,Caudal,EnumSpatialQualifiers,,,3583002,Caudal,http://snomed.info/id/,LinkML gen-harmony
snomedct:373863008,Intracavitary,EnumSpatialQualifiers,,,373863008,Intracavitary,http://snomed.info/id/,LinkML gen-harmony
snomedct:397406000,Collateral branch of vessel,EnumSpatialQualifiers,,,397406000,Collateral branch of vessel,http://snomed.info/id/,LinkML gen-harmony
snomedct:397421006,Vessel origin,EnumSpatialQualifiers,,,397421006,Vessel origin,http://snomed.info/id/,LinkML gen-harmony
snomedct:398236008,Intrauterine,EnumSpatialQualifiers,,,398236008,Intrauterine,http://snomed.info/id/,LinkML gen-harmony
snomedct:398994001,Five chamber view,EnumSpatialQualifiers,,,398994001,Five chamber view,http://snomed.info/id/,LinkML gen-harmony
snomedct:398996004,Leonard-George projection,EnumSpatialQualifiers,,,398996004,Leonard-George projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:398998003,Right ventricular inflow tract view,EnumSpatialQualifiers,,,398998003,Right ventricular inflow tract view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399000008,Mayer projection,EnumSpatialQualifiers,,,399000008,Mayer projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399001007,Posterior emissive projection,EnumSpatialQualifiers,,,399001007,Posterior emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399002000,Nolke projection,EnumSpatialQualifiers,,,399002000,Nolke projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399003005,Hughston projection,EnumSpatialQualifiers,,,399003005,Hughston projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399004004,Oblique axial projection,EnumSpatialQualifiers,,,399004004,Oblique axial projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399005003,Miller projection,EnumSpatialQualifiers,,,399005003,Miller projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399006002,Left posterior oblique projection,EnumSpatialQualifiers,,,399006002,Left posterior oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399011000,Axillary tail mammography view,EnumSpatialQualifiers,,,399011000,Axillary tail mammography view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399012007,Medial-lateral emissive projection,EnumSpatialQualifiers,,,399012007,Medial-lateral emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399013002,Chassard-Lapin projection,EnumSpatialQualifiers,,,399013002,Chassard-Lapin projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399022001,Pirie projection,EnumSpatialQualifiers,,,399022001,Pirie projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399024000,May projection,EnumSpatialQualifiers,,,399024000,May projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399025004,Ischerwood projection,EnumSpatialQualifiers,,,399025004,Ischerwood projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399026003,Zanelli projection,EnumSpatialQualifiers,,,399026003,Zanelli projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399028002,Clements projection,EnumSpatialQualifiers,,,399028002,Clements projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399033003,Frontal projection,EnumSpatialQualifiers,,,399033003,Frontal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399036006,Parasternal short axis view at the mitral valve level,EnumSpatialQualifiers,,,399036006,Parasternal short axis view at the mitral valve level,http://snomed.info/id/,LinkML gen-harmony
snomedct:399037002,Lewis projection,EnumSpatialQualifiers,,,399037002,Lewis projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399038007,Right posterior oblique projection,EnumSpatialQualifiers,,,399038007,Right posterior oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399043000,Cardiac imaging views,EnumSpatialQualifiers,,,399043000,Cardiac imaging views,http://snomed.info/id/,LinkML gen-harmony
snomedct:399059000,Postero-anterior oblique projection,EnumSpatialQualifiers,,,399059000,Postero-anterior oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399061009,Axial projection,EnumSpatialQualifiers,,,399061009,Axial projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399065000,Causton projection,EnumSpatialQualifiers,,,399065000,Causton projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399067008,Lateral projection,EnumSpatialQualifiers,,,399067008,Lateral projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399071006,Plantodorsal projection,EnumSpatialQualifiers,,,399071006,Plantodorsal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399073009,Fuchs projection,EnumSpatialQualifiers,,,399073009,Fuchs projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399074003,Left anterior oblique emissive projection,EnumSpatialQualifiers,,,399074003,Left anterior oblique emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399075002,Right posterior oblique emissive projection,EnumSpatialQualifiers,,,399075002,Right posterior oblique emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399080006,Kuchendorf projection,EnumSpatialQualifiers,,,399080006,Kuchendorf projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399082003,Gaynor-Hart projection,EnumSpatialQualifiers,,,399082003,Gaynor-Hart projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399083008,Hsieh projection,EnumSpatialQualifiers,,,399083008,Hsieh projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399089007,Oblique axial emissive projection,EnumSpatialQualifiers,,,399089007,Oblique axial emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399098005,Staunig projection,EnumSpatialQualifiers,,,399098005,Staunig projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399099002,Latero-medial oblique projection,EnumSpatialQualifiers,,,399099002,Latero-medial oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399101009,Cranio-caudal projection exaggerated medially,EnumSpatialQualifiers,,,399101009,Cranio-caudal projection exaggerated medially,http://snomed.info/id/,LinkML gen-harmony
snomedct:399103007,Friedman projection,EnumSpatialQualifiers,,,399103007,Friedman projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399106004,Suprasternal long axis view,EnumSpatialQualifiers,,,399106004,Suprasternal long axis view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399108003,Right anterior oblique emissive projection,EnumSpatialQualifiers,,,399108003,Right anterior oblique emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399110001,Tangential projection,EnumSpatialQualifiers,,,399110001,Tangential projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399113004,Eponymous projection,EnumSpatialQualifiers,,,399113004,Eponymous projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399118008,Left lateral emissive projection,EnumSpatialQualifiers,,,399118008,Left lateral emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399125001,Twining projection,EnumSpatialQualifiers,,,399125001,Twining projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399127009,Teufel projection,EnumSpatialQualifiers,,,399127009,Teufel projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399129007,Holly projection,EnumSpatialQualifiers,,,399129007,Holly projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399130002,West Point projection,EnumSpatialQualifiers,,,399130002,West Point projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399132005,Frontal-oblique axial projection,EnumSpatialQualifiers,,,399132005,Frontal-oblique axial projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399135007,Left anterior oblique projection,EnumSpatialQualifiers,,,399135007,Left anterior oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399136008,Left posterior oblique emissive projection,EnumSpatialQualifiers,,,399136008,Left posterior oblique emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399138009,Penner projection,EnumSpatialQualifiers,,,399138009,Penner projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399139001,Parasternal long axis view,EnumSpatialQualifiers,,,399139001,Parasternal long axis view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399142007,Albers-Schönberg projection,EnumSpatialQualifiers,,,399142007,Albers-Schönberg projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399145009,Suprasternal short axis view,EnumSpatialQualifiers,,,399145009,Suprasternal short axis view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399146005,Grashey projection,EnumSpatialQualifiers,,,399146005,Grashey projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399148006,Chamberlain projection,EnumSpatialQualifiers,,,399148006,Chamberlain projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399152006,Kandel projection,EnumSpatialQualifiers,,,399152006,Kandel projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399156009,Laquerriere-Pierquin projection,EnumSpatialQualifiers,,,399156009,Laquerriere-Pierquin projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399157000,Norgaard's projection,EnumSpatialQualifiers,,,399157000,Norgaard's projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399159002,Latero-medial oblique emissive projection,EnumSpatialQualifiers,,,399159002,Latero-medial oblique emissive projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399160007,Frontal oblique projection,EnumSpatialQualifiers,,,399160007,Frontal oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399161006,Cleavage mammography view,EnumSpatialQualifiers,,,399161006,Cleavage mammography view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399162004,Cranio-caudal projection,EnumSpatialQualifiers,,,399162004,Cranio-caudal projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399163009,Magnified projection,EnumSpatialQualifiers,,,399163009,Magnified projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399168000,Hough projection,EnumSpatialQualifiers,,,399168000,Hough projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399169008,Lauenstein projection,EnumSpatialQualifiers,,,399169008,Lauenstein projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399171008,Ottonello projection,EnumSpatialQualifiers,,,399171008,Ottonello projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399173006,Left lateral projection,EnumSpatialQualifiers,,,399173006,Left lateral projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399179005,Lawrence projection,EnumSpatialQualifiers,,,399179005,Lawrence projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399181007,Pawlow projection,EnumSpatialQualifiers,,,399181007,Pawlow projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399182000,Oblique projection,EnumSpatialQualifiers,,,399182000,Oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399184004,Left oblique projection,EnumSpatialQualifiers,,,399184004,Left oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399188001,Superolateral to inferomedial oblique projection,EnumSpatialQualifiers,,,399188001,Superolateral to inferomedial oblique projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399192008,Cranio-caudal projection exaggerated laterally,EnumSpatialQualifiers,,,399192008,Cranio-caudal projection exaggerated laterally,http://snomed.info/id/,LinkML gen-harmony
snomedct:399195005,Right ventricular outflow tract view,EnumSpatialQualifiers,,,399195005,Right ventricular outflow tract view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399196006,Caudo-cranial projection,EnumSpatialQualifiers,,,399196006,Caudo-cranial projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399198007,Right lateral projection,EnumSpatialQualifiers,,,399198007,Right lateral projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399199004,Henschen projection,EnumSpatialQualifiers,,,399199004,Henschen projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399200001,Subcostal short axis view,EnumSpatialQualifiers,,,399200001,Subcostal short axis view,http://snomed.info/id/,LinkML gen-harmony
snomedct:399201002,Judd projection,EnumSpatialQualifiers,,,399201002,Judd projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399206007,Law projection,EnumSpatialQualifiers,,,399206007,Law projection,http://snomed.info/id/,LinkML gen-harmony
snomedct:399212002,Camp-Coventry projection,EnumSpatialQualifiers,,,399212002,Camp-Coventry projection,http://snomed.info/id/,LinkML gen-harmony
